trace,len,percentage,Variant_Name,len_trace
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE OK"",""CODE OK"",BILLED)",1,0.001,Variant_788,14
"(NEW,FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",""CODE NOK"",""SET STATUS"")",1,0.001,Variant_789,10
"(NEW,FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_790,11
"(NEW,FIN,RELEASE,""CODE NOK"",""CODE NOK"",RELEASE,""CODE NOK"",""CODE OK"",BILLED,""CODE OK"",MANUAL)",1,0.001,Variant_791,11
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,REOPEN,DELETE)",1,0.001,Variant_792,10
"(NEW,""CHANGE DIAGN"",FIN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_793,10
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_794,22
"(NEW,FIN,RELEASE,REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_795,14
"(NEW,FIN,RELEASE,""CODE OK"",MANUAL,RELEASE,""CODE OK"",DELETE)",1,0.001,Variant_796,8
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",""CODE NOK"",""SET STATUS"",DELETE)",1,0.001,Variant_797,8
"(NEW,NEW,NEW,NEW,FIN,RELEASE,""CODE NOK"",REOPEN,DELETE)",1,0.001,Variant_798,9
"(NEW,FIN,RELEASE,MANUAL,BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_799,8
"(NEW,FIN,RELEASE,RELEASE,REOPEN,FIN,RELEASE,BILLED)",1,0.001,Variant_800,8
"(NEW,""CHANGE DIAGN"",FIN,REOPEN,FIN,REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_801,12
"(NEW,FIN,RELEASE,FIN,RELEASE,MANUAL,DELETE)",1,0.001,Variant_802,7
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",""CODE OK"",""CODE OK"",""CODE OK"",BILLED)",1,0.001,Variant_803,13
"(NEW,FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE NOK"",REOPEN,DELETE)",1,0.001,Variant_804,14
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"",MANUAL,MANUAL,""CODE OK"",MANUAL)",1,0.001,Variant_805,10
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,MANUAL,MANUAL)",1,0.001,Variant_806,9
"(NEW,NEW,NEW,NEW,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_807,8
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_808,11
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",""CODE NOK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_809,15
"(NEW,FIN,RELEASE,""CODE OK"",MANUAL,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,STORNO,BILLED)",1,0.001,Variant_810,12
"(NEW,""CHANGE DIAGN"",FIN,REOPEN,FIN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_811,9
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_812,22
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_813,17
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_814,17
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,STORNO,BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_815,17
"(NEW,FIN,RELEASE,MANUAL,""CODE OK"",BILLED)",1,0.001,Variant_816,6
"(NEW,FIN,RELEASE,""CODE OK"",MANUAL,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_817,17
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE NOK"",""CODE OK"",BILLED)",1,0.001,Variant_818,13
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_819,10
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_820,16
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_821,32
"(NEW,""CHANGE DIAGN"",""CHANGE END"",FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_822,9
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_823,9
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,DELETE)",1,0.001,Variant_824,11
"(NEW,FIN,RELEASE,BILLED,BILLED)",1,0.001,Variant_825,5
"(NEW,FIN,RELEASE,""CODE OK"",RELEASE,""CODE OK"",BILLED,STORNO,""SET STATUS"")",1,0.001,Variant_826,9
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_827,17
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",RELEASE,""CODE OK"",MANUAL,RELEASE,""CODE OK"",RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_828,17
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,MANUAL,""CODE OK"",MANUAL,MANUAL,MANUAL,MANUAL,MANUAL,""CODE OK"",MANUAL)",1,0.001,Variant_829,14
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",MANUAL,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_830,13
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_831,25
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_832,49
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_833,19
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_834,22
"(NEW,FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_835,11
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,REOPEN,FIN,RELEASE,""CODE ERROR"",RELEASE,""CODE ERROR"",MANUAL,RELEASE,""CODE ERROR"",REOPEN,FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE NOK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_836,25
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,FIN)",1,0.001,Variant_837,176
"(NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,NEW,DELETE)",1,0.001,Variant_838,52
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,REOPEN,FIN,REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_839,13
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_840,19
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_841,13
"(NEW,FIN,RELEASE,MANUAL,BILLED,MANUAL,MANUAL,MANUAL,MANUAL)",1,0.001,Variant_842,9
"(NEW,""CHANGE DIAGN"",FIN,""SET STATUS"",""SET STATUS"")",1,0.001,Variant_843,5
"(NEW,FIN,RELEASE,MANUAL,MANUAL,MANUAL,BILLED,MANUAL,MANUAL,MANUAL)",1,0.001,Variant_844,10
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"",MANUAL,""CODE OK"",MANUAL)",1,0.001,Variant_845,14
"(NEW,FIN,RELEASE,""CODE OK"",RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_846,17
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_847,13
"(NEW,FIN,RELEASE,""CODE OK"",RELEASE,""CODE OK"",BILLED,STORNO,REJECT,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_848,13
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",DELETE)",1,0.001,Variant_849,17
"(NEW,""CODE OK"",""SET STATUS"")",1,0.001,Variant_850,3
"(NEW,FIN,RELEASE,BILLED,MANUAL,MANUAL,MANUAL,MANUAL,MANUAL)",1,0.001,Variant_851,9
"(NEW,FIN,RELEASE,""CODE NOK"",""SET STATUS"",""CODE NOK"",REOPEN,FIN,""SET STATUS"",""SET STATUS"")",1,0.001,Variant_852,10
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,MANUAL,""CODE OK"",MANUAL,MANUAL,""CODE OK"",MANUAL)",1,0.001,Variant_853,16
"(NEW,FIN,RELEASE,""CODE NOK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE NOK"",""SET STATUS"")",1,0.001,Variant_854,12
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,MANUAL,BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_855,12
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,""SET STATUS"",""SET STATUS"",""CHANGE END"",DELETE)",1,0.001,Variant_856,11
"(NEW,FIN,RELEASE,""CODE NOK"",""SET STATUS"",""SET STATUS"")",1,0.001,Variant_857,6
"(NEW,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"",""CODE OK"",BILLED)",1,0.001,Variant_858,12
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_859,12
"(NEW,""CHANGE DIAGN"",FIN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_860,14
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_861,12
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_862,10
"(NEW,FIN,RELEASE,FIN,RELEASE,BILLED,STORNO,MANUAL,BILLED)",1,0.001,Variant_863,9
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""SET STATUS"")",1,0.001,Variant_864,6
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"",STORNO,REJECT,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_865,15
"(NEW,FIN,RELEASE,REOPEN,MANUAL)",1,0.001,Variant_866,5
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,REOPEN,FIN,RELEASE,BILLED)",1,0.001,Variant_867,8
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",""CODE OK"",BILLED,STORNO,BILLED,""CODE OK"")",1,0.001,Variant_868,10
"(NEW,FIN,REOPEN,FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE OK"",BILLED)",1,0.001,Variant_869,9
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED)",1,0.001,Variant_870,24
"(NEW,FIN,RELEASE,FIN,RELEASE,DELETE)",1,0.001,Variant_871,6
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",REOPEN,""CHANGE DIAGN"",FIN,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_872,14
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_873,17
"(NEW,FIN,RELEASE,""CODE NOK"",REOPEN,""CODE NOK"",FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",REOPEN,FIN,""CODE NOK"",RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",""CHANGE END"",FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_874,31
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"",STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_875,22
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,REOPEN,DELETE)",1,0.001,Variant_876,9
"(NEW,FIN,RELEASE,REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_877,14
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_878,12
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_879,18
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,REOPEN,DELETE)",1,0.001,Variant_880,11
"(NEW,FIN,RELEASE,REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",DELETE)",1,0.001,Variant_881,10
"(NEW,FIN,REOPEN,FIN,""CODE OK"",RELEASE,""CODE OK"",REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,DELETE)",1,0.001,Variant_882,18
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_883,20
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,STORNO,""SET STATUS"",""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_884,16
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",""SET STATUS"")",1,0.001,Variant_885,13
"(NEW,FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_886,16
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,""SET STATUS"",""SET STATUS"",""CHANGE END"",FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_887,15
"(NEW,FIN,RELEASE,BILLED,MANUAL,BILLED,STORNO,REJECT,MANUAL,BILLED)",1,0.001,Variant_888,10
"(NEW,""CHANGE DIAGN"",FIN,REOPEN,FIN,RELEASE,REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_889,12
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_890,15
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,""CHANGE DIAGN"",DELETE)",1,0.001,Variant_891,11
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_892,9
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,BILLED,STORNO,REJECT,REOPEN,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,BILLED)",1,0.001,Variant_893,20
"(NEW,FIN,RELEASE,REOPEN,FIN,RELEASE,REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_894,13
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",MANUAL,REOPEN,FIN,RELEASE,""CODE OK"",MANUAL,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_895,14
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",REOPEN,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_896,13
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_897,16
"(NEW,""CHANGE DIAGN"",MANUAL)",1,0.001,Variant_898,3
"(NEW,FIN,RELEASE,REOPEN,FIN,REOPEN,FIN,RELEASE,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_899,13
"(NEW,FIN,REOPEN,FIN,""CODE OK"",RELEASE,""CODE OK"",BILLED,STORNO,REJECT,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_900,14
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,MANUAL,""CODE OK"",MANUAL,""CODE OK"",MANUAL,""CODE OK"",MANUAL)",1,0.001,Variant_901,13
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED)",1,0.001,Variant_902,10
"(NEW,""CHANGE DIAGN"",FIN,REOPEN,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,DELETE)",1,0.001,Variant_903,13
"(NEW,FIN,RELEASE,""CODE OK"",MANUAL)",1,0.001,Variant_904,5
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,REOPEN,FIN,RELEASE,""SET STATUS"",RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_905,11
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,REOPEN,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_906,14
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,BILLED,STORNO,REJECT,BILLED,STORNO,REJECT,BILLED,STORNO,REJECT,BILLED,STORNO,REJECT,""SET STATUS"")",1,0.001,Variant_907,20
"(NEW,""CHANGE DIAGN"",FIN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED)",1,0.001,Variant_908,9
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_909,20
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,MANUAL,""CODE OK"",MANUAL)",1,0.001,Variant_910,11
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,""CHANGE DIAGN"",DELETE)",1,0.001,Variant_911,10
"(NEW,FIN,RELEASE,""SET STATUS"",""SET STATUS"",REOPEN,FIN,RELEASE,""SET STATUS"")",1,0.001,Variant_912,9
"(NEW,FIN,RELEASE,""CODE NOK"",""SET STATUS"",""SET STATUS"",FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_913,10
"(NEW,""CHANGE DIAGN"",FIN,REOPEN,FIN,REOPEN,FIN,RELEASE,""CODE ERROR"",BILLED,MANUAL,""CODE NOK"",""CODE NOK"",MANUAL,STORNO,REJECT,MANUAL,REOPEN,FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"")",1,0.001,Variant_914,23
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,""CODE OK"")",1,0.001,Variant_915,13
"(NEW,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",""SET STATUS"",""SET STATUS"")",1,0.001,Variant_916,13
"(NEW,""CHANGE DIAGN"",""CHANGE DIAGN"",""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_917,19
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,STORNO,REJECT,REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_918,23
"(NEW,FIN,RELEASE,RELEASE,MANUAL)",1,0.001,Variant_919,5
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE NOK"",REOPEN,FIN,RELEASE,""CODE NOK"",""CODE NOK"",""CODE OK"",BILLED)",1,0.001,Variant_920,12
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,""CODE OK"",STORNO,REJECT,RELEASE,""CODE OK"",""SET STATUS"",""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED)",1,0.001,Variant_921,18
"(NEW,NEW,NEW,NEW,NEW)",1,0.001,Variant_922,5
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",BILLED,STORNO,BILLED,STORNO,REJECT,""SET STATUS"")",1,0.001,Variant_923,11
"(NEW,""CHANGE DIAGN"",FIN,RELEASE,""CODE OK"",REOPEN,FIN,RELEASE,""CODE OK"",BILLED,STORNO,REJECT,BILLED,STORNO,REJECT,MANUAL,MANUAL,""CODE OK"",BILLED)",1,0.001,Variant_924,19
